date,campaign_id,campaign_name,channel,ad_group,impressions,clicks,spend,revenue,country,device,ctr,cpc,roas,campaign_id_norm,campaign_key
2023-09-17,C1022,Camp_7,Instagram,AG_22,19223,3952,973.75,112.13,BR,Mobile,0.2056,0.2464,0.1152,C1022,26
2023-11-28,C1027,Camp_12,Twitter,AG_12,15779,4683,59.94,1802.13,FR,Desktop,0.2968,0.0128,30.0656,C1027,7
2023-06-24,C1023,Camp_8,Instagram,AG_6,1861,986,1013.38,3918.69,IN,Desktop,0.5298,1.0278,3.867,C1023,18
2023-01-07,C1009,Camp_9,Email,AG_21,10267,1863,1928.21,2830.9,DE,Mobile,0.1815,1.035,1.4681,C1009,6
2023-08-04,C1001,Camp_1,Email,AG_20,10654,4440,771.49,1563.89,US,Tablet,0.4167,0.1738,2.0271,C1001,25
2023-09-08,C1006,Camp_6,Email,AG_2,17360,4909,82.8,3271.71,GB,Tablet,0.2828,0.0169,39.5134,C1006,10
2023-02-24,C1009,Camp_9,Email,AG_19,14377,3072,66.76,1160.09,BR,Tablet,0.2137,0.0217,17.377,C1009,6
2023-08-10,C1023,Camp_8,Email,AG_21,3912,3218,779.03,71.91,IN,Tablet,0.8226,0.2421,0.0923,C1023,18
2023-07-05,C1025,Camp_10,Instagram,AG_22,17944,3124,324.25,3821.77,US,Mobile,0.1741,0.1038,11.7865,C1025,28
2023-11-22,C1010,Camp_10,Twitter,AG_21,18217,1327,51.59,3118.72,GB,Tablet,0.0728,0.0389,60.452,C1010,12
2023-08-24,C1030,Camp_15,LinkedIn,AG_13,1705,1092,1513.65,3811.51,GB,Tablet,0.6405,1.3861,2.5181,C1030,5
2023-12-29,C1011,Camp_11,Google,AG_25,5722,2408,919.75,194.69,US,Tablet,0.4208,0.382,0.2117,C1011,24
2023-03-20,C1012,Camp_12,Google,AG_11,6867,3673,582.04,4185.6,BR,Desktop,0.5349,0.1585,7.1913,C1012,29
2023-08-11,C1001,Camp_1,Instagram,AG_26,11713,3291,1800.67,3097.63,IN,Mobile,0.281,0.5471,1.7203,C1001,25
2023-04-01,C1006,Camp_6,Twitter,AG_14,10689,4033,236.7,2816.98,BR,Tablet,0.3773,0.0587,11.9011,C1006,10
2023-09-25,C1028,Camp_13,Instagram,AG_4,14018,703,1912.06,3123.07,BR,Tablet,0.0501,2.7199,1.6334,C1028,27
2023-11-30,C1005,Camp_5,Google,AG_1,13146,574,631.36,4322.17,BR,Desktop,0.0437,1.0999,6.8458,C1005,4
2023-05-19,C1019,Camp_4,Instagram,AG_4,2690,1608,1777.37,2934.68,BR,Tablet,0.5978,1.1053,1.6511,C1019,15
2023-11-12,C1022,Camp_7,Instagram,AG_9,17547,3232,1207.87,2904.75,GB,Tablet,0.1842,0.3737,2.4049,C1022,26
2023-10-03,C1013,Camp_13,Email,AG_8,4424,2632,1654.28,4953.4,DE,Mobile,0.5949,0.6285,2.9943,C1013,19
2023-09-05,C1003,Camp_3,Google,AG_17,10887,3828,1968.11,3783.65,IN,Desktop,0.3516,0.5141,1.9225,C1003,8
2023-08-27,C1005,Camp_5,Email,AG_24,9211,3230,580.37,2211.47,GB,Desktop,0.3507,0.1797,3.8104,C1005,4
2023-08-12,C1024,Camp_9,Email,AG_17,5442,488,1922.47,3536.99,US,Desktop,0.0897,3.9395,1.8398,C1024,14
2023-10-31,C1021,Camp_6,LinkedIn,AG_18,16489,1347,782.02,1946.15,US,Tablet,0.0817,0.5806,2.4886,C1021,3
2023-05-18,C1001,Camp_1,Instagram,AG_19,8759,3681,774.1,1144.38,BR,Desktop,0.4203,0.2103,1.4783,C1001,25
2023-06-15,C1003,Camp_3,LinkedIn,AG_23,14143,3173,684.07,2984.26,IN,Tablet,0.2244,0.2156,4.3625,C1003,8
2023-05-06,C1024,Camp_9,Instagram,AG_19,8937,4589,1085.11,4640.91,GB,Mobile,0.5135,0.2365,4.2769,C1024,14
2023-02-14,C1017,Camp_2,Twitter,AG_8,217,131,312.52,4645.7,GB,Mobile,0.6037,2.3856,14.8653,C1017,20
2023-05-23,C1007,Camp_7,Email,AG_15,14017,1637,1109.65,1709.53,IN,Tablet,0.1168,0.6779,1.5406,C1007,30
2023-08-19,C1013,Camp_13,Instagram,AG_12,19035,4114,1085.7,2638.39,BR,Desktop,0.2161,0.2639,2.4301,C1013,19
2023-05-05,C1014,Camp_14,Instagram,AG_13,14409,3553,1524.99,1058.18,IN,Mobile,0.2466,0.4292,0.6939,C1014,23
2023-08-26,C1015,Camp_15,Facebook,AG_15,13334,1000,1668.13,4978.16,IN,Tablet,0.075,1.6681,2.9843,C1015,16
2023-10-19,C1011,Camp_11,Twitter,AG_25,5660,850,883.68,4905.59,DE,Desktop,0.1502,1.0396,5.5513,C1011,24
2023-11-09,C1006,Camp_6,Email,AG_22,946,364,608.15,3247.54,DE,Mobile,0.3848,1.6707,5.34,C1006,10
2023-12-09,C1012,Camp_12,Twitter,AG_19,11054,3712,522.37,4022.07,BR,Tablet,0.3358,0.1407,7.6997,C1012,29
2023-07-14,C1010,Camp_10,LinkedIn,AG_23,13803,1367,393.27,3575.5,DE,Tablet,0.099,0.2877,9.0917,C1010,12
2023-06-22,C1024,Camp_9,LinkedIn,AG_17,15485,821,120.01,2965.79,US,Tablet,0.053,0.1462,24.7129,C1024,14
2023-01-15,C1011,Camp_11,Instagram,AG_5,13846,454,688.18,266.74,DE,Tablet,0.0328,1.5158,0.3876,C1011,24
2023-09-11,C1025,Camp_10,Google,AG_12,6569,1624,544.14,2273.82,DE,Desktop,0.2472,0.3351,4.1787,C1025,28
2023-06-16,C1019,Camp_4,Instagram,AG_1,9433,2772,1933.0,3373.93,DE,Tablet,0.2939,0.6973,1.7454,C1019,15
2023-04-04,C1020,Camp_5,Facebook,AG_16,16708,3726,1117.63,3387.66,GB,Tablet,0.223,0.3,3.0311,C1020,13
2023-09-07,C1003,Camp_3,Instagram,AG_4,12919,3147,697.82,1865.61,FR,Tablet,0.2436,0.2217,2.6735,C1003,8
2023-04-19,C1029,Camp_14,Email,AG_10,4308,4089,1163.03,4708.46,DE,Tablet,0.9492,0.2844,4.0484,C1029,22
2023-07-01,C1002,Camp_2,Facebook,AG_14,6383,4806,282.7,836.79,IN,Mobile,0.7529,0.0588,2.96,C1002,9
2023-05-13,C1005,Camp_5,Instagram,AG_30,2148,916,890.87,2501.8,DE,Tablet,0.4264,0.9726,2.8083,C1005,4
2023-06-24,C1006,Camp_6,LinkedIn,AG_3,6333,3986,1254.34,3454.42,FR,Mobile,0.6294,0.3147,2.754,C1006,10
2023-05-24,C1025,Camp_10,Email,AG_4,13041,2875,980.35,3485.68,BR,Desktop,0.2205,0.341,3.5555,C1025,28
2023-11-02,C1020,Camp_5,Instagram,AG_27,12707,1440,806.55,3243.19,BR,Desktop,0.1133,0.5601,4.0211,C1020,13
2023-12-26,C1002,Camp_2,Email,AG_24,9865,4400,1987.73,1376.44,US,Mobile,0.446,0.4518,0.6925,C1002,9
2023-05-22,C1022,Camp_7,LinkedIn,AG_5,1928,735,1761.23,781.03,US,Tablet,0.3812,2.3962,0.4435,C1022,26
2023-10-12,C1003,Camp_3,Google,AG_12,2017,1520,1248.69,3179.7,DE,Mobile,0.7536,0.8215,2.5464,C1003,8
2023-01-06,C1009,Camp_9,Google,AG_10,7088,3338,1140.91,2996.51,IN,Mobile,0.4709,0.3418,2.6264,C1009,6
2023-09-22,C1015,Camp_15,Twitter,AG_11,18510,3015,1243.22,896.78,IN,Mobile,0.1629,0.4123,0.7213,C1015,16
2023-04-08,C1022,Camp_7,Instagram,AG_15,14694,2889,406.62,3525.7,GB,Tablet,0.1966,0.1407,8.6707,C1022,26
2023-02-13,C1014,Camp_14,Twitter,AG_26,13077,961,793.3,2275.86,IN,Tablet,0.0735,0.8255,2.8689,C1014,23
2023-05-04,C1016,Camp_1,Email,AG_7,109,45,83.72,3338.8,GB,Mobile,0.4128,1.8604,39.8806,C1016,21
2023-07-28,C1020,Camp_5,Instagram,AG_17,16744,3848,953.71,4186.84,GB,Desktop,0.2298,0.2478,4.3901,C1020,13
2023-09-08,C1015,Camp_15,Google,AG_16,9965,1026,1088.33,848.64,IN,Mobile,0.103,1.0608,0.7798,C1015,16
2023-10-12,C1014,Camp_14,Facebook,AG_12,2319,2132,459.36,95.72,IN,Desktop,0.9194,0.2155,0.2084,C1014,23
2023-05-04,C1009,Camp_9,Twitter,AG_16,7141,3865,1928.24,3895.51,GB,Desktop,0.5412,0.4989,2.0202,C1009,6
2023-12-20,C1007,Camp_7,Email,AG_4,18544,2863,1819.36,3048.49,US,Tablet,0.1544,0.6355,1.6756,C1007,30
2023-09-01,C1025,Camp_10,Twitter,AG_15,5387,2501,1445.68,3498.2,DE,Desktop,0.4643,0.578,2.4198,C1025,28
2023-11-27,C1017,Camp_2,Google,AG_24,1719,628,1069.11,4190.77,US,Mobile,0.3653,1.7024,3.9199,C1017,20
2023-12-31,C1004,Camp_4,Google,AG_23,8612,1177,1740.59,4014.05,BR,Mobile,0.1367,1.4788,2.3061,C1004,17
2023-09-09,C1012,Camp_12,Facebook,AG_15,1442,664,265.65,4804.6,IN,Tablet,0.4605,0.4001,18.0862,C1012,29
2023-08-18,C1014,Camp_14,Email,AG_11,10668,11,1582.07,2679.68,FR,Desktop,0.001,143.8245,1.6938,C1014,23
2023-01-09,C1004,Camp_4,Twitter,AG_3,19316,4399,254.02,2442.48,IN,Mobile,0.2277,0.0577,9.6153,C1004,17
2023-02-17,C1010,Camp_10,Google,AG_10,19308,3364,1589.45,2009.44,GB,Desktop,0.1742,0.4725,1.2642,C1010,12
2023-05-31,C1022,Camp_7,Email,AG_2,18478,3022,555.16,768.46,FR,Desktop,0.1635,0.1837,1.3842,C1022,26
2023-04-24,C1022,Camp_7,Google,AG_26,14331,3371,1754.8,2863.04,FR,Tablet,0.2352,0.5206,1.6315,C1022,26
2023-07-27,C1019,Camp_4,Facebook,AG_23,3590,1763,1888.36,1385.06,DE,Mobile,0.4911,1.0711,0.7335,C1019,15
2023-12-21,C1016,Camp_1,Facebook,AG_4,9410,2830,301.85,4606.54,BR,Mobile,0.3007,0.1067,15.261,C1016,21
2023-05-05,C1017,Camp_2,LinkedIn,AG_1,8084,42,928.04,2915.95,IN,Mobile,0.0052,22.0962,3.1421,C1017,20
2023-06-06,C1022,Camp_7,Instagram,AG_28,18088,943,1962.07,2964.2,DE,Desktop,0.0521,2.0807,1.5108,C1022,26
2023-12-06,C1010,Camp_10,Email,AG_11,12319,2390,969.4,1774.62,BR,Tablet,0.194,0.4056,1.8306,C1010,12
2023-10-25,C1002,Camp_2,LinkedIn,AG_21,335,325,1727.78,259.95,US,Mobile,0.9701,5.3162,0.1505,C1002,9
2023-07-08,C1008,Camp_8,Facebook,AG_4,10261,2545,1179.52,158.72,FR,Tablet,0.248,0.4635,0.1346,C1008,2
2023-08-31,C1013,Camp_13,Email,AG_22,2008,363,753.78,2116.68,DE,Tablet,0.1808,2.0765,2.8081,C1013,19
2023-10-11,C1020,Camp_5,Google,AG_26,8667,4986,575.14,422.83,US,Tablet,0.5753,0.1154,0.7352,C1020,13
2023-09-29,C1002,Camp_2,Facebook,AG_6,3630,2474,410.43,3034.23,IN,Desktop,0.6815,0.1659,7.3928,C1002,9
2023-06-26,C1001,Camp_1,Twitter,AG_30,5356,1004,1524.79,4404.87,IN,Desktop,0.1875,1.5187,2.8888,C1001,25
2023-08-06,C1007,Camp_7,Google,AG_24,19119,20,776.15,4414.57,GB,Tablet,0.001,38.8075,5.6878,C1007,30
2023-10-09,C1010,Camp_10,LinkedIn,AG_8,8262,406,1024.99,3295.23,US,Tablet,0.0491,2.5246,3.2149,C1010,12
2023-06-19,C1007,Camp_7,Email,AG_17,19044,1014,987.19,1056.16,US,Desktop,0.0532,0.9736,1.0699,C1007,30
2023-06-30,C1025,Camp_10,LinkedIn,AG_6,5515,4431,1156.67,4314.98,DE,Mobile,0.8034,0.261,3.7305,C1025,28
2023-12-26,C1005,Camp_5,LinkedIn,AG_18,3491,1838,1731.83,4430.47,BR,Tablet,0.5265,0.9422,2.5583,C1005,4
2023-08-21,C1025,Camp_10,Email,AG_6,11257,3188,1961.57,983.27,FR,Desktop,0.2832,0.6153,0.5013,C1025,28
2023-05-19,C1009,Camp_9,Google,AG_11,6051,714,818.13,3687.13,BR,Tablet,0.118,1.1458,4.5068,C1009,6
2023-06-06,C1010,Camp_10,Instagram,AG_18,8107,4146,1655.9,1432.6,BR,Mobile,0.5114,0.3994,0.8651,C1010,12
2023-05-09,C1011,Camp_11,Instagram,AG_14,9164,3854,1530.23,4013.2,FR,Mobile,0.4206,0.397,2.6226,C1011,24
2023-04-29,C1004,Camp_4,Instagram,AG_15,15624,4419,1149.19,4986.19,GB,Tablet,0.2828,0.2601,4.3389,C1004,17
2023-03-03,C1001,Camp_1,Email,AG_8,19382,4884,1912.31,150.13,BR,Mobile,0.252,0.3915,0.0785,C1001,25
2023-04-09,C1016,Camp_1,Facebook,AG_26,177,140,404.95,4486.83,GB,Tablet,0.791,2.8925,11.08,C1016,21
2023-06-11,C1024,Camp_9,Facebook,AG_13,7677,4565,222.98,3113.15,GB,Mobile,0.5946,0.0488,13.9616,C1024,14
2023-03-03,C1014,Camp_14,Email,AG_21,17084,4882,1708.65,4866.91,US,Desktop,0.2858,0.35,2.8484,C1014,23
2023-10-02,C1006,Camp_6,Twitter,AG_6,14160,963,881.1,2325.05,IN,Tablet,0.068,0.915,2.6388,C1006,10
2023-12-20,C1005,Camp_5,Google,AG_6,17549,372,1694.7,4236.94,IN,Tablet,0.0212,4.5556,2.5001,C1005,4
2023-04-05,C1013,Camp_13,Twitter,AG_21,18620,3635,1786.71,311.97,DE,Desktop,0.1952,0.4915,0.1746,C1013,19
2023-04-09,C1018,Camp_3,Email,AG_22,10635,2541,129.6,1676.4,FR,Mobile,0.2389,0.051,12.9352,C1018,1
2023-04-21,C1023,Camp_8,Email,AG_14,9610,3610,1767.51,335.08,FR,Desktop,0.3757,0.4896,0.1896,C1023,18
2023-09-05,C1008,Camp_8,Facebook,AG_13,7043,1692,899.4,4876.72,DE,Mobile,0.2402,0.5316,5.4222,C1008,2
2023-05-22,C1017,Camp_2,Google,AG_1,12054,105,1023.31,4084.87,US,Mobile,0.0087,9.7458,3.9918,C1017,20
2023-10-29,C1018,Camp_3,LinkedIn,AG_24,7904,1681,1255.05,4262.74,IN,Tablet,0.2127,0.7466,3.3965,C1018,1
2023-09-26,C1027,Camp_12,Google,AG_20,6665,4097,1853.13,4689.83,GB,Desktop,0.6147,0.4523,2.5308,C1027,7
2023-11-02,C1022,Camp_7,Facebook,AG_29,6084,4016,43.14,425.52,IN,Desktop,0.6601,0.0107,9.8637,C1022,26
2023-05-25,C1026,Camp_11,LinkedIn,AG_7,4770,2636,956.3,1927.99,DE,Desktop,0.5526,0.3628,2.0161,C1026,11
2023-02-21,C1012,Camp_12,LinkedIn,AG_15,18674,2137,1377.01,355.17,IN,Desktop,0.1144,0.6444,0.2579,C1012,29
2023-04-10,C1003,Camp_3,Google,AG_19,9284,3416,1446.8,1053.97,GB,Mobile,0.3679,0.4235,0.7285,C1003,8
2023-06-01,C1013,Camp_13,Email,AG_14,19196,4445,1386.6,1146.83,BR,Tablet,0.2316,0.3119,0.8271,C1013,19
2023-04-27,C1028,Camp_13,Instagram,AG_13,2292,1286,273.2,2345.54,BR,Tablet,0.5611,0.2124,8.5854,C1028,27
2023-07-04,C1024,Camp_9,Facebook,AG_1,1348,1131,602.29,1342.81,FR,Desktop,0.839,0.5325,2.2295,C1024,14
2023-04-02,C1002,Camp_2,Facebook,AG_23,11346,3654,720.64,504.89,DE,Tablet,0.3221,0.1972,0.7006,C1002,9
2023-06-04,C1014,Camp_14,Instagram,AG_7,12890,2359,1609.85,837.46,US,Tablet,0.183,0.6824,0.5202,C1014,23
2023-01-08,C1001,Camp_1,Twitter,AG_7,18481,444,561.13,736.38,IN,Mobile,0.024,1.2638,1.3123,C1001,25
2023-12-29,C1015,Camp_15,Twitter,AG_9,3787,2345,425.36,4865.38,IN,Mobile,0.6192,0.1814,11.4383,C1015,16
2023-10-01,C1030,Camp_15,Facebook,AG_25,4118,35,1915.11,3796.46,US,Tablet,0.0085,54.7174,1.9824,C1030,5
2023-03-06,C1003,Camp_3,Instagram,AG_23,11402,1475,22.68,4838.81,US,Desktop,0.1294,0.0154,213.3514,C1003,8
2023-05-21,C1028,Camp_13,Instagram,AG_26,2070,1798,1995.65,2198.7,BR,Desktop,0.8686,1.1099,1.1017,C1028,27
2023-01-24,C1011,Camp_11,LinkedIn,AG_26,8489,1845,1355.26,1391.84,GB,Mobile,0.2173,0.7346,1.027,C1011,24
2023-01-28,C1019,Camp_4,Email,AG_3,17686,1408,1657.8,3991.47,IN,Tablet,0.0796,1.1774,2.4077,C1019,15
2023-10-11,C1014,Camp_14,Twitter,AG_19,15474,1708,592.77,1631.27,DE,Tablet,0.1104,0.3471,2.7519,C1014,23
2023-05-30,C1019,Camp_4,Twitter,AG_4,5888,2938,33.56,1496.92,IN,Tablet,0.499,0.0114,44.6043,C1019,15
2023-12-24,C1013,Camp_13,LinkedIn,AG_26,5508,1300,1477.05,1162.53,GB,Mobile,0.236,1.1362,0.7871,C1013,19
2023-03-06,C1023,Camp_8,Google,AG_28,9546,1243,1669.12,648.39,DE,Mobile,0.1302,1.3428,0.3885,C1023,18
2023-11-23,C1021,Camp_6,Twitter,AG_18,1022,904,1482.25,1282.32,DE,Tablet,0.8845,1.6397,0.8651,C1021,3
2023-09-09,C1014,Camp_14,LinkedIn,AG_6,519,25,289.99,1776.6,DE,Desktop,0.0482,11.5996,6.1264,C1014,23
2023-02-22,C1010,Camp_10,Instagram,AG_12,18688,4616,1508.09,3369.97,BR,Desktop,0.247,0.3267,2.2346,C1010,12
2023-01-07,C1004,Camp_4,Google,AG_11,10889,9,1539.0,312.82,GB,Mobile,0.0008,171.0,0.2033,C1004,17
2023-10-21,C1013,Camp_13,Facebook,AG_7,1220,983,1318.79,1052.53,IN,Desktop,0.8057,1.3416,0.7981,C1013,19
2023-05-26,C1001,Camp_1,Instagram,AG_15,11360,2425,1533.4,4045.12,BR,Desktop,0.2135,0.6323,2.638,C1001,25
2023-08-29,C1011,Camp_11,Google,AG_4,17434,1660,1692.61,734.61,FR,Tablet,0.0952,1.0196,0.434,C1011,24
2023-09-03,C1006,Camp_6,Email,AG_9,2436,2199,1229.14,1713.23,DE,Tablet,0.9027,0.559,1.3938,C1006,10
2023-08-14,C1026,Camp_11,LinkedIn,AG_22,5473,4815,181.77,4323.29,US,Desktop,0.8798,0.0378,23.7844,C1026,11
2023-06-24,C1020,Camp_5,Email,AG_28,2343,1072,977.82,774.63,GB,Mobile,0.4575,0.9121,0.7922,C1020,13
2023-04-05,C1015,Camp_15,Instagram,AG_16,19129,3225,159.91,413.68,DE,Tablet,0.1686,0.0496,2.587,C1015,16
2023-01-27,C1027,Camp_12,Email,AG_17,4712,1316,818.05,2422.69,GB,Desktop,0.2793,0.6216,2.9615,C1027,7
2023-05-10,C1023,Camp_8,Google,AG_21,14046,4145,817.18,1512.1,US,Tablet,0.2951,0.1971,1.8504,C1023,18
2023-09-02,C1030,Camp_15,Facebook,AG_11,18349,3683,136.69,2817.04,DE,Tablet,0.2007,0.0371,20.609,C1030,5
2023-02-28,C1012,Camp_12,Email,AG_20,11204,3273,700.9,4019.02,IN,Desktop,0.2921,0.2141,5.7341,C1012,29
2023-02-03,C1003,Camp_3,Instagram,AG_13,13529,145,226.44,685.74,GB,Desktop,0.0107,1.5617,3.0284,C1003,8
2023-07-25,C1014,Camp_14,Instagram,AG_20,6471,3040,1617.43,2903.5,DE,Mobile,0.4698,0.532,1.7951,C1014,23
2023-09-09,C1028,Camp_13,Twitter,AG_13,6459,1462,1895.64,2527.54,DE,Desktop,0.2264,1.2966,1.3333,C1028,27
2023-02-07,C1004,Camp_4,Email,AG_19,7963,4676,149.27,720.39,GB,Tablet,0.5872,0.0319,4.8261,C1004,17
2023-10-23,C1008,Camp_8,Google,AG_4,3328,2734,1910.45,3119.99,US,Mobile,0.8215,0.6988,1.6331,C1008,2
2023-11-19,C1014,Camp_14,Google,AG_12,14482,1584,1047.54,1368.2,GB,Desktop,0.1094,0.6613,1.3061,C1014,23
2023-12-18,C1019,Camp_4,Twitter,AG_12,18855,482,602.63,2439.17,FR,Tablet,0.0256,1.2503,4.0475,C1019,15
2023-01-28,C1013,Camp_13,Email,AG_28,2991,1249,158.34,411.36,IN,Mobile,0.4176,0.1268,2.598,C1013,19
2023-03-19,C1017,Camp_2,LinkedIn,AG_15,3856,672,1003.75,2297.92,US,Mobile,0.1743,1.4937,2.2893,C1017,20
2023-03-18,C1003,Camp_3,LinkedIn,AG_20,15870,630,1590.06,1532.32,BR,Mobile,0.0397,2.5239,0.9637,C1003,8
2023-10-16,C1013,Camp_13,Twitter,AG_6,16578,661,1415.64,4111.91,BR,Tablet,0.0399,2.1417,2.9046,C1013,19
2023-06-05,C1028,Camp_13,Instagram,AG_27,2774,2466,105.2,284.89,IN,Tablet,0.889,0.0427,2.7081,C1028,27
2023-02-13,C1010,Camp_10,Facebook,AG_22,6998,987,150.44,2093.04,IN,Mobile,0.141,0.1524,13.9128,C1010,12
2023-05-08,C1024,Camp_9,LinkedIn,AG_23,10247,1546,808.73,2292.16,BR,Tablet,0.1509,0.5231,2.8343,C1024,14
2023-03-02,C1011,Camp_11,Email,AG_26,893,649,594.1,3625.03,GB,Mobile,0.7268,0.9154,6.1017,C1011,24
2023-10-13,C1008,Camp_8,Facebook,AG_10,2216,968,468.61,2871.44,FR,Mobile,0.4368,0.4841,6.1276,C1008,2
2023-08-02,C1011,Camp_11,Google,AG_30,5879,2637,565.6,3336.06,DE,Tablet,0.4485,0.2145,5.8983,C1011,24
2023-11-07,C1025,Camp_10,Google,AG_20,12398,1100,1607.95,3885.25,FR,Tablet,0.0887,1.4618,2.4163,C1025,28
2023-11-02,C1006,Camp_6,LinkedIn,AG_19,14253,440,1858.81,4311.01,US,Mobile,0.0309,4.2246,2.3192,C1006,10
2023-11-13,C1003,Camp_3,Instagram,AG_3,11211,769,813.18,1569.38,FR,Tablet,0.0686,1.0575,1.9299,C1003,8
2023-04-26,C1017,Camp_2,Google,AG_22,10889,1343,1812.69,2690.11,IN,Desktop,0.1233,1.3497,1.484,C1017,20
2023-09-25,C1021,Camp_6,Facebook,AG_5,11497,4358,646.38,4200.54,DE,Mobile,0.3791,0.1483,6.4986,C1021,3
2023-07-14,C1004,Camp_4,Instagram,AG_11,13099,3729,955.49,4947.26,FR,Mobile,0.2847,0.2562,5.1777,C1004,17
2023-08-19,C1017,Camp_2,LinkedIn,AG_4,914,834,455.93,4447.6,DE,Tablet,0.9125,0.5467,9.755,C1017,20
2023-08-15,C1017,Camp_2,Google,AG_8,16829,1577,1282.75,1857.34,FR,Tablet,0.0937,0.8134,1.4479,C1017,20
2023-06-02,C1007,Camp_7,LinkedIn,AG_10,10641,4008,1958.07,975.83,BR,Tablet,0.3767,0.4885,0.4984,C1007,30
2023-10-29,C1029,Camp_14,Instagram,AG_4,2543,2506,1208.97,2446.96,DE,Desktop,0.9855,0.4824,2.024,C1029,22
2023-08-08,C1025,Camp_10,Instagram,AG_6,10557,3351,718.84,3708.21,FR,Tablet,0.3174,0.2145,5.1586,C1025,28
2023-06-06,C1012,Camp_12,Instagram,AG_12,10480,4795,1297.4,2462.85,US,Mobile,0.4575,0.2706,1.8983,C1012,29
2023-10-19,C1012,Camp_12,Twitter,AG_23,7883,2349,250.23,2415.9,DE,Tablet,0.298,0.1065,9.6547,C1012,29
2023-11-14,C1024,Camp_9,Email,AG_5,11573,3602,1777.87,4191.15,GB,Tablet,0.3112,0.4936,2.3574,C1024,14
2023-01-31,C1027,Camp_12,Twitter,AG_17,17468,1241,1008.65,1807.02,IN,Mobile,0.071,0.8128,1.7915,C1027,7
2023-11-09,C1021,Camp_6,Facebook,AG_13,15428,1125,901.45,4298.97,DE,Mobile,0.0729,0.8013,4.769,C1021,3
2023-02-20,C1027,Camp_12,Instagram,AG_14,927,553,1173.8,2034.02,BR,Desktop,0.5965,2.1226,1.7329,C1027,7
2023-04-17,C1005,Camp_5,Email,AG_20,7247,1190,1251.44,1641.17,IN,Tablet,0.1642,1.0516,1.3114,C1005,4
2023-11-17,C1008,Camp_8,Instagram,AG_5,4551,4131,148.19,2269.95,FR,Desktop,0.9077,0.0359,15.3178,C1008,2
2023-04-19,C1004,Camp_4,Email,AG_19,15443,4839,1366.82,3812.23,FR,Mobile,0.3133,0.2825,2.7891,C1004,17
2023-05-16,C1005,Camp_5,Google,AG_13,13735,4448,487.65,630.01,FR,Mobile,0.3238,0.1096,1.2919,C1005,4
2023-12-05,C1009,Camp_9,Facebook,AG_14,6059,72,1429.34,982.1,FR,Mobile,0.0119,19.8519,0.6871,C1009,6
2023-02-11,C1007,Camp_7,Email,AG_6,226,135,1645.96,4757.22,BR,Mobile,0.5973,12.1923,2.8902,C1007,30
2023-03-22,C1006,Camp_6,Facebook,AG_16,19661,1914,1608.9,877.46,FR,Mobile,0.0974,0.8406,0.5454,C1006,10
2023-05-03,C1020,Camp_5,LinkedIn,AG_21,8895,2472,1107.24,2838.64,US,Desktop,0.2779,0.4479,2.5637,C1020,13
2023-03-30,C1005,Camp_5,Instagram,AG_18,11741,3046,1042.74,2896.57,IN,Tablet,0.2594,0.3423,2.7778,C1005,4
2023-10-10,C1025,Camp_10,Google,AG_23,7296,707,290.04,2448.12,DE,Mobile,0.0969,0.4102,8.4406,C1025,28
2023-02-08,C1025,Camp_10,LinkedIn,AG_30,11659,1804,1551.82,3223.73,US,Tablet,0.1547,0.8602,2.0774,C1025,28
2023-03-22,C1021,Camp_6,Email,AG_21,3468,2608,546.46,1149.13,US,Mobile,0.752,0.2095,2.1029,C1021,3
2023-01-02,C1003,Camp_3,Twitter,AG_30,3897,2875,995.91,2763.31,US,Desktop,0.7377,0.3464,2.7747,C1003,8
2023-07-29,C1006,Camp_6,Email,AG_6,15214,3713,572.13,1860.87,US,Desktop,0.2441,0.1541,3.2525,C1006,10
2023-08-19,C1025,Camp_10,Instagram,AG_18,13818,2564,271.99,3308.34,US,Desktop,0.1856,0.1061,12.1635,C1025,28
2023-12-19,C1021,Camp_6,Email,AG_6,1892,427,1260.97,706.12,IN,Desktop,0.2257,2.9531,0.56,C1021,3
2023-11-01,C1016,Camp_1,Facebook,AG_16,11153,3610,113.39,2854.39,DE,Tablet,0.3237,0.0314,25.1732,C1016,21
2023-08-29,C1015,Camp_15,Email,AG_10,3576,159,1498.55,926.35,IN,Desktop,0.0445,9.4248,0.6182,C1015,16
2023-05-30,C1025,Camp_10,Instagram,AG_5,3517,2196,638.59,1393.22,BR,Desktop,0.6244,0.2908,2.1817,C1025,28
2023-01-17,C1019,Camp_4,Instagram,AG_6,1745,775,5.27,1093.55,DE,Desktop,0.4441,0.0068,207.5047,C1019,15
2023-04-29,C1025,Camp_10,Twitter,AG_11,14855,1735,1024.7,914.19,US,Mobile,0.1168,0.5906,0.8922,C1025,28
2023-05-28,C1019,Camp_4,Google,AG_27,19514,1585,98.47,4128.55,BR,Desktop,0.0812,0.0621,41.927,C1019,15
2023-12-28,C1015,Camp_15,Google,AG_15,19356,66,555.96,1428.54,US,Tablet,0.0034,8.4236,2.5695,C1015,16
2023-05-25,C1022,Camp_7,Google,AG_20,3172,3061,1415.42,4635.62,FR,Mobile,0.965,0.4624,3.2751,C1022,26
2023-12-26,C1030,Camp_15,LinkedIn,AG_2,1954,1835,130.07,4849.63,GB,Tablet,0.9391,0.0709,37.2848,C1030,5
